track_id,song_id,mode_confidence,end_of_fade_in,key_confidence,year,duration,time_signature_confidence,title,start_of_fade_out,analysis_sample_rate,time_signature,tempo,artist_id,artist_name,artist_hotttnesss,key,release,loudness
TRLNQSF128F42BACFD,SOGHDYO12A58A7947C,0.604,0,0.654,2004,219.53261,0.649,Nice,187.124,22050,4,127.995,AR9L6R11187B9AA3F2,Duran Duran,0.590400937,6,Nice,-6.211
TRJXZZH12903D083D5,SOVZLOX12AC468AAD9,0.66,0.119,0.754,1971,167.65342,0,Hello Buddy,160.99,22050,4,120.943,AR70CDT1187FB5796F,The Tremeloes,0.401580377,7,Silence Is Golden - The Very Best Of,-3.315
TRQVIJY12903CB6BED,SOXDKIT12AB0189534,0.603,2.717,0.505,2009,302.81098,0.511,Stewardess,287.718,22050,4,123.706,AROWUZT11E8F5BFE63,The Daredevil Christopher Wright,0.369851098,2,In Deference to a Broken Back,-10.828
TRFFLNY128F92C9FFD,SOLAPPZ12A8C141AE4,0.256,0,0.015,1993,54.64771,0,Finale,50.695,22050,4,119.68,ARSZLXD1187B99F9DC,Randy Edelman,0.383496231,5,Shanghai Noon,-14.885
TRXCEGV128F4295142,SOUPPSO12A8C13E2E9,0.444,0,0.444,1959,300.9824,1,Walkin',292.926,22050,4,120.651,AR15R2V1187B9A9803,Art Pepper,0.433744849,5,Modern Jazz Classics,-23.722
TREVDBD128F42693CA,SOYEOKR12A8AE47D1B,0.258,0.357,0.042,1993,353.2273,0.011,Dawn Of Perishness,348.99,22050,4,111.519,ARZN98V1187B990D1D,THERION,0.575999045,1,Symphony Masses: Ho Drakon Ho Megas,-5.876
TRABHNU128F14777F4,SOTIRGZ12A6D4F7B0B,0.383,2.339,0.051,1990,122.87955,0.675,It's Love That Really Counts,119.089,22050,4,112.105,ARMB4631187FB5CE71,The Merseybeats,0.330320303,11,The Very Best Of The Merseybeats,-7.106
TRBMBFQ128F42374C9,SOKRVIW12A81C2061F,0.409,0.078,0.08,2004,6.32118,0,On The First Day Of Christmas (Album Version),6.321,22050,1,81.655,ARVH3Z11187B98CD37,Larry The Cable Guy,0.538699579,11,A Very Larry Christmas,-12.609
TRRHNWQ128F92FFDEF,SOKHTVC12AB0180B94,0.216,0,0.38,2002,542.1971,1,Cap.IV,542.197,22050,5,65.652,AR4GKTH1187FB4C8DE,Autechre,0.450595416,1,Gantz Graf,-4.81
TRKPDFK128F92DE94F,SOEFVVL12AB017F4DD,0.425,0,0.36,2008,372.03546,0.671,Pieces of eight,361.03,22050,4,130.007,ARMTR3Z1187B9A8344,Radioactive Man,0.380145033,11,Gnash EP,-13.688
TRTCOLD128F92C91A7,SOBDDAV12A8C141BF8,0.83,0.148,1,1993,127.05914,0,Theme From The Dukes Of Hazzard (Good Ol' Boys),120.262,22050,1,147.564,ARS31DK1187B9AFFAC,Waylon Jennings,0.431542959,5,Playlist: The Very Best Of Waylon Jennings,-11.142
TROCJRQ128F92F3A82,SOPOYGC12A8C143EAB,0.234,0,0.165,2005,236.56444,0.19,Don't Try To Copy Your Heroes,227.695,22050,4,100.998,ARA4BZJ1187B9AED59,Rubin Steiner,0.337265441,4,Drum Major !,-6.61
TRHDTZM12903D02796,SOCRVON12A6D4F6E2F,0.132,5.178,0.108,2004,417.59302,0.738,Birth Of The Three (the Unification),408.77,22050,7,132.291,AROURN71187B98F989,Orphaned Land,0.534778629,4,Mabool,-5.179
TRDELGP128E078227C,SODEOIF12A6310EF54,0.589,0.461,0.434,1997,282.64444,0,I Want You,266.333,22050,1,127.458,AR05OG01187B9B8A98,Todd Rundgren,0.484479772,11,With a Twist . . .,-8.816
TRVYKFR128F92CC031,SOUJVFV12A8C144049,0.252,0,0.079,1952,154.27873,0,Five Long Years,154.279,22050,1,77.343,ARR8AIK1187B9A0BCE,Eddie Boyd,0.349409351,2,Live In Switzerland,-13.763
TRSERSP128F9320503,SOFBDKI12AB0186E7B,0.355,0,0.397,1998,387.52608,0.617,The Group,380.36,22050,4,97.828,ARGAJER1187B9921AA,Dexter Gordon,0.435132877,2,The Complete Prestige Recordings,-9.721
TRZTDLZ128F1485A35,SOXRXQZ12A58A78003,0.682,0,0.714,2003,266.97098,0.252,Promised You A Miracle (2002 Digital Remaster),250.224,22050,4,113.633,ARML8X41187B990644,Simple Minds,0.503362448,5,Early Gold,-7.985
TRYSSSN12903CC9788,SOFDTJA12A58A7793A,0.484,0.269,0.215,1995,184.13669,0.889,I Believe,170.069,22050,4,94.9,ARR176H1187FB4CDFE,The Edwin Hawkins Singers,0.402951249,3,Edwin Hawkins Singers - Christmas,-13.478
TRAVASN128F9361074,SOGMPPO12AB0185916,0.473,0.206,0.379,1992,100.23138,0.698,Earrings on the Table,96.99,22050,3,128.666,ARUAKAN1187FB48204,Walter Trout,0.307711679,4,Live,-15.83
TRRGHFO128F14AB03D,SORAGNO12A6D4FCBF4,0.621,0.207,0.629,2005,237.73995,0.707,Diario De Una Mujer,229.082,22050,4,112.415,ARF9EGE1187B99DFA6,Mari Trini,0.303349943,5,Colecci\xc3\xb3n Diamante,-8.801
TRAATCO128F429D8DE,SOYUYCU12A8C13DB68,0.53,0.195,0.276,1992,228.41424,0.573,Pink Flamingo,222.412,22050,4,127.091,ARQ1IBC1187B98D090,Cud,0.348561714,2,Asquarius - Reissue Expanded,-8.682
TRBNOJN128F4265F66,SOHEVRY12A8C138992,0.618,0.235,0.436,1997,371.30404,1,Space Invaders Are Smoking Grass,354.638,22050,3,88.124,AR5DL8Z1187B992721,I-F,0.333598296,10,Fucking Consumer,-9.044
TRHJMPB128F931D6D1,SOXDQPK12AB01817EF,0.26,0,0.115,2009,276.79302,0.75,Catsup,276.793,22050,4,110.812,ARCT4M21187B9AD1D8,Jim Gaffigan,0.531448171,10,King Baby,-11.011
TRZOMGU128F9345E98,SODCEMC12AB018B164,0.142,0,0.004,2002,362.26567,1,Carrier Wave,357.303,22050,4,134.139,AR6JHON1187B9AE0CD,Kenneth Graham,0.194024905,11,Carrier Wave,-10.45
TROQPTP128F92FACF6,SOUAMZR12AAFF43681,0.36,0,0.261,2000,448.78322,0.975,Kuji Fondeya,437.4,22050,4,121.027,ARJ5SYX1187B98F7B9,Khadja Nin,0.376181875,5,Ya...,-11.135
TRVRBHO128F92FC1BB,SOQGWGS12A58A76B2E,0,0,0,2009,232.80281,0.549,Cadillac,229.866,22050,4,104.103,ARW2U4O1187FB4408B,Andrew W.K.,0.509456001,5,55 Cadillac,-11.13
TRUVHBW128F93041F1,SOEIJCE12AB018478B,0,0.194,0,2002,245.49832,0.991,Shake It,231.178,22050,4,86.998,ARUJCQR1187FB5869B,Ruff Endz,0.42394968,1,Someone To Love You,-6.917
TRVSLQM128F92C997A,SOANRJM12A8C1418FB,0.271,0.421,0.01,1995,197.74649,1,Hypocrites and Parasites - Original,190.433,22050,4,124.877,ARV5HOB1187B9B8E70,Winston McAnuff,0.388133826,10,One Love,-11.57
TRTMWEK128F932EA12,SOQGOPI12AB01895DC,0.247,0.223,0.175,1999,187.0624,0.669,Let It Snow,182.938,22050,4,126.843,ARH3TXI1187FB3A486,Kathy Troccoli,0.365822369,10,Sentimental Christmas,-9.76
TRJMVBQ128F92F12C3,SOWPWJG12A8C13EB6A,0.352,1.354,0.229,2001,252.21179,0.669,Under My Skin,236.507,22050,4,121.233,ARMCIEC1187FB3E98A,Rachael Yamagata,0.520462951,7,Happenstance,-7.72
TRNVNHO12903D09F2B,SOZGICH12AC468D6CD,0.145,0,0,1998,461.21751,0.813,Promises of Life,440.802,22050,4,95.999,ARTOCNO1187FB3ADEE,Parallel or 90 Degrees,0.306352666,7,A Can of Worms,-10.767
TRSEJLA128F423EA8B,SOPYCLF12A58A7A5DB,0.369,3.373,0.316,1984,237.45261,0.561,Chapter 12,228.571,22050,4,147.631,AR2CRN41187FB38538,Modern English,0.422898712,0,Ricochet Days,-13.733
TRTCLOR12903CAA61B,SOVVZRZ12AB01863AE,0.662,0.108,0.825,2007,370.12853,0.377,Solid Ground,367.183,22050,4,120.015,ARL852C1187B9B10C3,Eddy Meets Yannah,0.360519903,11,Compost Disco Selection Vol. 1 - Astro Boogie - Neo Disco Voltage compiled & mixed by Michael Reinboth,-8.09
TRFYVOB128F9306AB4,SOIHOCO12AB01813FA,0.467,0.078,0.34,2006,315.61098,0.982,At The Spot,303.531,22050,4,149.326,ARYHM8E1187B9AB055,Addison Groove Project,0.350535651,3,Waiting Room,-7.922
TRMRZQM128F932A879,SOOVSSG12AB0185151,0.31,0.345,0.412,2006,227.63057,0.611,Heaven,219.336,22050,4,99.998,ARUG39E1187FB5051B,Marsheaux,0.416692816,5,Peek a Boo,-12.06
TRLUIUU128F9306561,SOCLVKK12AAF3B2C5E,0.261,0,0.071,1992,181.39383,0.899,Texas and Pacific,181.394,22050,4,167.026,ARWDH1X1187FB493D3,LOUIS JORDAN,0.423651574,0,Rhythm'n Blues & Rock'n Roll Volume 2,-11.333
TRLXEYD128F92D445B,SOEQCWZ12A58A7A118,0.515,0,0.738,2008,308.97587,0.377,For sloy,287.48,22050,4,130.045,ARA4BZJ1187B9AED59,Rubin Steiner,0.337265441,9,Weird hits_ two covers & a love song,-7.778
TRXWEXT12903CF6D41,SOONXJW12AC468A7AB,0.284,0.061,0.429,2002,345.33832,0.438,On the Low,345.338,22050,4,150,ARCZ42S1187B98C0D7,DJ Slugo,0.39963949,1,Jukin 4 the Haters Vol.1,-4.827
TRJYFRG128F9307148,SOAPKGL12AB017F562,0.501,4.58,0.462,1999,369.6322,0.851,Great Hosannah,363.572,22050,4,108.393,ARP82151187B9B8414,Kula Shaker,0.456780472,0,Peasants_ Pigs & Astronauts,-8.743
TRUSCAB128F934D1A5,SOEAXHT12AB0183930,0.413,0,0.436,1998,136.51546,0.605,Fly Catching,128.273,22050,4,207.379,ARG9QPD1187FB43948,Last Days Of April,0.379113764,9,Last Days of April,-4.783
TRSLIAM128F428BB3E,SOGYBTJ12B0B8073E9,0.662,0.159,0.578,1973,185.65179,0.684,Ice Cream Man,179.444,22050,1,179.929,ARERLPG1187FB3BB39,Tom Waits,0.55406159,0,Closing Time,-13.539
TRCMWJX128F1493207,SOYBOCE12A6D4FA653,1,1.054,0.949,1996,180.21832,0.979,I Can Do,172.617,22050,3,87.994,ARP56VS1187FB3B6D3,Robert Forster,0.368798045,1,Warm Nights,-12.349
TRWWOMK12903CD6085,SOQZRQG12AB01898B2,0.413,0.322,0.41,2010,231.31383,0.743,Heartbeat,223.242,22050,4,160.118,AR7R9CZ1187FB49EC2,Leona Lewis,0.602637393,2,I Got You,-3.47
TRRCZGJ128F4294A8F,SOEPFMD12A8C13BEC0,0.293,0.223,0.256,2003,254.58893,0.055,Manolillo El Canastero,239.827,22050,4,157.813,AR5KO5B1187B98F7D8,Ni\xc3\xb1a Pastori,0.412173859,10,Ca\xc3\xb1ailla,-7.577
TRAFOKY128F92ED751,SORCRQT12A8C142A5A,0.784,2.322,0.811,2008,229.45914,0.683,I Did it for You,217.641,22050,4,82.282,ARFN2TE11A348EFFB4,David Cook,0.530772085,9,David Cook,-3.8
TRZHFLZ12903CBD650,SOLRSHO12AB0189517,0.299,3.117,0.104,2003,216.45016,1,Let Me See You Bounce,208.556,22050,4,91.958,AR72OEM1187FB43E2A,Biz Markie,0.425908142,11,Weekend Warrior,-4.854
TROASHG12903D110F9,SODHQWN12AC468C3F6,0.204,0,0.356,2005,319.68608,0.708,Die meisten meiner Feinde,314.45,22050,1,102.39,AR7CE7R1187FB43103,Fettes Brot,0.413096966,5,Brot,-6.114
TRMUOZE12903CDF721,SOGGTNS12A58A7DADA,0.598,0.225,0.809,2001,128.26077,0.32,A Picture Of You,122.474,22050,4,104.299,AR002UA1187B9A637D,The Bristols,0.348651092,9,Tune In With...,-6.822
TRCXVIB128F425E616,SOYDUBG12A8C136521,0.344,0.305,0,1977,264.35873,0.025,Nothing Gets Through (LP Version),257.765,22050,4,123.803,AR0RVLY1187B9B6611,Chris Hillman,0.312373504,1,Clear Sailin',-6.734
TRVLBTY128F42AC414,SOPCIAX12A8C140B75,0.264,0.073,0,2005,191.89506,0.225,When You Move You Lose,184.581,22050,1,104.27,AREVNQH1187B98FDDB,Peter Gallagher,0.348371647,5,7 Days In Memphis,-7.978
TRHSUBK12903D0C41A,SOQWXET12AC468B03F,0.599,0.125,0.833,2010,316.81261,0.014,Bass Face,306.155,22050,4,173.926,ARXX4FG1187FB51CD4,Break,0.402087692,4,Get Up/Bass Face,-2.376
TRNFNSQ128F930778E,SOXGTHC12AB017C9B6,0.395,0.119,0.451,2008,408.94649,1,The Wind Blows,406.709,22050,5,126.039,ARR1R5V1187FB4D234,The All-American Rejects,0.582205564,4,The Wind Blows Remixes,-7.317
TRBKICF128F427CC53,SOZHMNF12A8C13470A,0.834,1.087,0.644,1999,258.87302,0.68,Everyone I Know Is Falling Apart,233.97,22050,4,59.979,AR14NRQ1187FB4FC92,Bernard Butler,0.406075946,4,Friends & Lovers,-18.972
TRVSAQD128F92CF984,SOGPKGP12A8C1401BC,0.758,0,0.73,2007,259.13424,0.816,Epid\xc3\xa9mie (Remix),259.134,22050,4,85.015,AR1OTU11187FB4E469,Tagada Jones,0.357033981,1,6.6.6,-5.053
TRIVVME128E078CF30,SONUCEE12A6701FB2B,0.467,0.183,0.431,1978,124.96934,0.601,Wedding March/Slow Waltz (Take 9),112.594,22050,3,168.563,ARJ6VQ21187B98BC8A,Charles Mingus,0.553659735,0,Cumbia & Jazz Fusion,-30.599
TRNYMPM128E0793963,SOLLZYA12AF72A0048,0.524,0,0.501,1996,318.06649,1,Kind Hearted Woman,304.071,22050,3,95.11,ARLAUED1187B9ACEAF,Eric Clapton,0.6354294,9,Crossroads 2 (Live In The Seventies),-12.861
TRFVXPU128F427146D,SOBNGKK12A8C13CFDC,0.492,0.121,0.662,1995,215.58812,0,Good Music Brother,208.956,22050,4,131.563,ARXN5IT1187FB4C696,Prince Far I & The Arabs,0.340208752,11,Dub To Africa,-12.695
TRTFQTC128F42774A9,SORWGLV12AF72A782F,0.33,0,0.023,1995,263.65342,0.765,Again,263.653,22050,4,125.851,ARSW5F51187FB4CFC9,Alice In Chains,0.582921576,2,Live,-5.414
TRNZHDD128F92FFAAE,SOAEJWM12AB018543B,0.5,0.381,0.735,1991,280.0322,0,Fatalit\xc3\xa9,271.859,22050,4,122.63,ARUW6HS1187FB3F028,Rokia Traor\xc3\xa9,0.359662997,10,Moune\xc3\xafssa,-18.493
TRCTAVQ128E0792F67,SOAFKND12A679AE58E,0.536,3.082,0.377,1970,185.46893,0.113,Sue Ann,177.935,22050,4,94.289,ARIQC381187B9A825E,Antonio Carlos Jobim,0.460772818,7,The Girl From Ipanema,-17.441
TRRGMNC128F9300FDB,SOWTJNE12AB0183F8A,0,0,0,2006,223.32036,0.177,Nostalgia,214.471,22050,4,56.567,AR086VF1187B9A8A24,Skin Area,0.296151555,0,Journal Noir / Lithium Path,-24.455
TRRIGZK128F427699B,SOQYQKY12A8C13B64B,0.706,0.278,0.845,2007,285.20444,0.986,Caught in the Groove,277.635,22050,3,116.066,AR46A091187B99CA6C,Lovespirals,0.449634136,9,Long Way From Home,-10.7
TRQIZQH128F934213A,SOAHNOU12AB0187DD6,0.668,0.641,0.73,1994,175.77751,0.84,Lagrimas Y Lluvia,164.188,22050,7,202.231,AR57Z2R1187B9B910A,Vicente Fernandez,0.420344054,2,Motivos Del Alma,-9.858
TRKIMAL128F148C753,SOSKVZP12A6D4F8AA3,0.544,2.844,0.496,1967,124.49914,0.372,Small Town Girl,114.236,22050,3,99.295,AREQIT21187B9AEB7F,Dusty Springfield,0.500423822,8,Something Special,-11.083
TRYQLTI128F9320604,SOUYXHB12AB0180EDD,0.544,0.165,0.487,2007,237.89669,0.02,Ulysse,223.66,22050,4,127.948,ARVZDHQ1187FB4F21B,Ridan,0.383079076,10,Le R\xc3\xaave Ou La Vie / L'Ange De Mon D\xc3\xa9mon,-7.7
TRTGBDA12903CF73C7,SOXDGTU12AC909731D,0.466,0.191,0.244,1990,273.76281,0.89,Woman,249.487,22050,4,153.729,ARIYOHX1187FB57625,Breathe,0.37036474,0,Peace Of Mind,-13.117
TRHPVEO128F42AC318,SONKDUN12AF72A5613,0.771,0.206,0.702,1967,281.83465,0.329,Phantasmagoria in Two,263.634,22050,4,160.944,ARB3NG41187FB38786,Tim Buckley,0.407816787,7,Dream Letter,-17.942
TRUWRTA128F92CEACE,SOIPSLZ12A8C140561,0.528,0,0.624,2000,326.39955,0.727,Cousin Dupree,310.433,22050,4,139.987,ARQT9SA1187B9AD3C7,Steely Dan,0.505062404,10,The Definitive Collection,-10.307
TRXAPOL128F932F404,SOXAJHP12AB01848DF,0.249,0,0.023,2006,302.44526,1,Sofrosine: Acto III - La otra orilla del Aqueronte: Ira,302.445,22050,3,150.032,AR1HK7B1187FB55747,TYR,0.431854183,9,HipoKrisiA,-5.998
TRDHFYS128F14AE5F4,SOIGGGA12AF72A0372,0.592,0,0.372,1990,214.59546,0.344,Love You Tomorrow (Hell Is For Wimps Album Version),205.468,22050,4,132.864,ARUFTTR1187FB3A4B0,Newsboys,0.593972676,2,Hell Is For Wimps,-9.815
TRNLMIC128F92F7796,SODLEAL12A8C142523,0.404,6.031,0.12,1971,146.28526,1,Ecological Blues,139.233,22050,3,87.455,ARTEABC1187B9AE16E,Blue Cheer,0.447810098,11,Oh! Pleasant Hope,-14.712
TRUZRTJ128F428F1F0,SOQCCQI12A6D4FB7E1,0.431,0,0.428,2007,203.93751,1,Ten Crack Commandments (Explicit Album Version),193.19,22050,4,86.983,ARSZ6MA1187FB43D29,The Notorious B.I.G.,0.506545319,10,Greatest Hits,-6.013
TRBLAUS128F92FEED9,SOIDUXC12AB017F55C,0.484,8.348,0.262,1994,607.03302,1,Further,592.655,22050,4,110.05,AR4GKTH1187FB4C8DE,Autechre,0.450595416,5,Amber,-12.151
TRPSFZI12903D0C853,SOCXYKO12AC4688774,0.347,2.49,0.065,2005,60.18567,0.434,Introrretrete,60.186,22050,4,147.131,ARMSM8L1187B99505B,Mam\xc3\xa1 Ladilla,0.388933642,5,Autorretrete,-21.099
TRIJXPK128E07934F7,SOCWWXA12A679C8083,0.361,5.544,0.585,1987,296.56771,0,American Roulette,284.34,22050,1,142.233,ARUUSE81187FB3C64A,Robbie Robertson,0.422534717,0,Robbie Robertson,-12.387
TRZZQSE128F426A48D,SODSUFW12A8C13D122,0.536,0,0.805,1991,242.46812,0.469,Four Leaf Clover,238.585,22050,3,107.923,ARA3M7A1187B99970D,Rebirth Brass Band,0.420689828,5,Do Watcha Wanna,-12.567
TRQNEIE12903CD5959,SOYZHWM12AB018ACB9,0.546,6.043,0.498,2010,301.66159,1,Out Of The Hills,294.139,22050,3,118.551,ARXAHU31187B9B1520,Vex'd,0.375367267,11,Cloud Seed,-8.39
TRZOWWI128F148641C,SOEUYYB12A6D4F8F93,0.558,0,0.806,1994,199.73179,0,Fiasco,195.193,22050,4,179.729,AR8YVTB1187FB399B4,Chron Gen,0.373967244,7,Live at the Waldorf,-14.768
TRTPNNS128F42629B0,SOEPNUF12AF729D5B8,0.62,0.131,0.617,2004,260.54485,0.436,Hate,260.545,22050,4,147.418,ARDG91C1187B98D823,Eternia,0.36488593,2,It's Called Life,-3.021
TRWRFOP128F93315F4,SOVCLTI12AB0187F8E,0.598,0,0.119,2005,218.80118,0.237,The New Deal,216.044,22050,1,144.998,ARJ17EW1187B9AF9E8,The Show is the Rainbow,0.314440293,3,Radboyz Only!!!,-7.396
TRQGXQA12903CDDFA1,SOJRLLL12AB018A7D6,0.944,0.212,1,2002,489.9522,0.212,Memories,483.271,22050,4,126.977,ARN0W5V1187B995315,Rockik,0,2,Memories,-6.881
TRDVSZA128F42501BD,SOUVKCY12A6D4F8867,0.662,0.999,0.75,1963,127.58159,0.175,(Ain't That) Just Like Me,120.575,22050,1,184.068,ARXRNDO1187FB42BE5,The Hollies,0.450385563,11,The Essential Collection,-13.312
TRFCHPT128F92CD416,SOGPOCL12A58A79020,0.701,0,0.572,2008,208.77016,1,The Spinning Wheel,204.968,22050,3,139.168,ARPAQQC124207804C2,Cotton Jones Basket Ride,0.398933933,7,The River Strumming,-13.833
TRQCRDD128F424A8DD,SOKYYEO12A8C13380F,0.515,0.59,0.689,1997,197.45914,0.693,The Dream,178.236,22050,3,136.375,ARYBK121187B9AF8D7,Planetary Assault Systems,0.364981699,0,The Electric Funk Machine,-17.016
TRINIRK128E0797FDA,SOBNDDJ12A67AE228C,0.695,0,0.093,2005,185.65179,0.337,Sacred Lie (Album Version),181.15,22050,4,104.914,ARLNLD51187B98DEC5,Disturbed,0.700497069,5,Ten Thousand Fists,-2.998
TRGKGXJ128F92FB791,SOQDOCY12AB017DE28,0.318,3.082,0.096,1997,259.36934,0.323,The Inspector,239.107,22050,5,94.224,ARS2EA41187FB3B827,Drums & Tuba,0.346459581,1,Box Fetish,-19.329
TRZFGIN128F422F40F,SOZFRQO12A6D4FCEDE,0.41,0.084,0.491,2007,219.21914,0,Into The Arms Of Annhilation (Album Version),212.741,22050,4,92.502,AR6E5S51187B98C1A2,All Out War,0.410807521,2,Assassins In The House Of God,-7.238
TRNMGJZ128F9324CF3,SOKMIRU12AB017F326,0.686,0.247,0.794,2009,185.52118,1,Il Vigile,181.615,22050,4,99.995,ARNVPJY1187B992B5E,Brusco,0.432247722,7,Quattroemezzo,-4.017
TRTRNUZ128F92F9C34,SOCMVYI12AAF3B2C17,0.601,0.148,0.375,1991,165.92934,0.733,I Love You So Much It Hurts,161.048,22050,3,87.527,ARLSBTZ1187B98AD93,Floyd Tillman,0.297764408,2,Lovesick Country,-20.503
TRUHCQL12903D05F4D,SOLIJAU12A8C13AD98,0.699,0.1,0.887,2002,257.35791,0.373,Tears From The Moon,249.051,22050,4,102.816,ARWMHM31187FB3C6D0,Conjure One,0.480672305,4,Conjure One,-5.515
TRXYJUZ128F92CFF6D,SOTZHUX12A58A795B8,0.38,0,0.294,1993,48.71791,0.505,Strange New Cottage In Berkeley,46.202,22050,1,111.628,ARJT6XD1187B9A5A07,Allen Ginsberg,0.392938043,10,Howl,-22.323
TRXREPF128F4261AD1,SOWFXVD12A6D4FB9D2,0.836,0,0.984,2002,388.23138,0.024,Leaving,369.697,22050,4,118.678,ARJOY071187FB5498A,Josh Ritter,0.489463884,7,In The Dark Live At Vicar Street,-12.951
TRBUNKU128F427BF0D,SOIWEUA12A8C137B06,0.302,2.409,0,2002,338.41587,1,When I See You,321.875,22050,4,119.894,AR5DHN51187B9B9363,Macy Gray,0.500485978,10,When I See You,-5.518
TRPTEIT12903CC12E1,SOJWWXF12AB01829F7,0.527,0.578,0.585,1993,127.34649,0.624,I'll Take Romance,120.465,22050,3,141.725,ARUP0731187B99D049,Monica Zetterlund/Gunnar Svenssons Orkester,0.385108263,10,Swedish Sensation,-7.946
TRRKPAA12903CC4EE8,SOYRKIP12AB0185ACF,0.615,0.073,0.478,2010,210.80771,1,Bed Is Listening (Album Version),204.899,22050,4,85.14,ARJM42R1187B9B69AA,Jaheim,0.534062878,5,Another Round,-4.866
TRVJAFS128F9333EE2,SOZLXLU12AB0183C87,0.569,1.09,0.587,2003,265.16853,0.669,Akzidenz Grotesk,252.569,22050,4,93.03,ARQS2QP1187B992260,Frankie Sparo,0.353994325,11,Welcome Crummy Mystics,-14.004
TRBSFFR128F4292879,SOUJDCC12AAF3B2BD4,0.458,3.506,0.05,1992,353.09669,1,Symphony Space,339.302,22050,5,87.548,ARDRJSP126E2B3BEF8,Spiritualized,0.47871152,7,Lazer Guided Melodies,-22.815
TRGHSIK128F423FA37,SOQHHRS12A8C13029C,0.588,0,0.735,2004,252.81261,1,Sis\xc3\xa4inen solarium (Live),252.813,22050,4,120.721,ARK89FD1187B9B7216,Ismo Alanko S\xc3\xa4\xc3\xa4ti\xc3\xb6,0.396851452,4,El\xc3\xa4v\xc3\xa4\xc3\xa4 Musiikkia,-8.311
TRNCJSS128F9305DFD,SOVTSDU12A58A7D4D6,0.396,0,0.686,1992,237.34812,0.268,Unsung,233.192,22050,4,160.919,AR0IVSA1187FB4F069,Helmet,0.490079584,9,Unsung: The Best Of Helmet 1991-1997,-6.394
TRAEOGP128F931D800,SOOCXWA12AB0181445,0.717,2.357,0.772,1992,200.35873,0.499,Dansa I Neon,197.137,22050,1,85.111,ARSB5591187B99A848,Lena Philipsson,0.410228511,9,Lena 20 \xc3\x85r,-4.505
TRMGQHU128F42738E9,SOVPKYK12A8C134A51,0.439,5.613,0.393,1999,53.002,0.877,Versozero,53.002,22050,5,197.147,AR3K1PY1187FB366AC,Bluvertigo,0.478080588,0,Zero,-20.575
TREBZGZ128F92E1AA7,SOPABZE12A58A7B0E0,0.483,0.136,0.451,2000,492.66893,0.526,I Love You,483.016,22050,4,160.024,AR6S0521187B9B23F6,Omar Faruk Tekbilek,0.372191636,4,One Truth,-11.81
TRJDDWX128E078588D,SOJWEJI12A6701F732,0.506,0,0.405,2002,129.85424,0,Bob Barker (Album Version),126.595,22050,1,184.383,AR1BLJO1187B997F89,Triumph The Insult Comic Dog (Featuring Jack Black),0.308554684,2,Come Poop With Me,-6.266
TRFBTIM128F931F086,SOTNTDM12AB017E716,0.29,0.596,0.08,2009,72.82893,0,Intro,65.225,22050,1,0,ARD2CRJ1187FB3FF1B,LaFee,0.430218339,4,Ring Frei,-15.255
TROYUKD12903D00815,SOPJQZQ12AC960A138,0.328,0,0.047,2006,494.49751,0.81,Tundra,448.656,22050,3,126.687,AR7FKV51187B992706,Antigen Shift,0.306473938,11,The Way of the North,-12.151
TRPVZYO128F428B804,SOABIVR12A8C13FE40,0.365,4.656,0.264,1996,229.11955,1,Anymore (Radio Edit),212.956,22050,4,114.526,ARTTL5A1187B9ADE70,Sarah Cracknell,0.350495089,10,Anymore,-7.164
TRWQFHC128F92CE68F,SOSNWEF12A58A79991,0.54,0,0.429,2007,320.62649,0.751,Carry On,312.959,22050,4,128.612,AROCXO21187FB4799B,Bayside,0.524073028,0,Live At The Bayside Social Club,-7.088
TRUIRQN128E07918FB,SOTNDSS12A6701F634,0.568,1.199,0.786,1985,212.84526,0,Spike,198.217,22050,4,153.871,ARF4L041187FB4D318,Tom Petty And The Heartbreakers,0.540252384,7,Southern Accents,-18.474
TRSFMFW128F92F50EE,SOECCKG12A8C142E8E,0.388,0.251,0.391,2006,249.96526,0.794,The Brush-Off,239.717,22050,4,184.088,ARPDDNW1187B998CC1,DJ Yoda / Aspects,0.435546178,10,The Amazing Adventures Of DJ Yoda,-9.069
TRBZKAA128F42AC6B8,SOSTGXJ12A8C13E276,0.358,2.548,0.255,2004,248.11057,0.366,Physical,241.853,22050,4,120.023,AR8J18Y1187FB52D0C,Alcazar;Londonbeat,0.421699824,7,Start The Fire,-4.136
TRGUBDL128F428F993,SOIUWCJ12A8C13E036,0.592,0,0.585,1995,247.14404,0.14,Girlfriend in a Coma,242.289,22050,1,155.183,AR6HXY21187B9B3FBA,Mojo Nixon,0.39276159,7,Whereabouts Unknown,-9.376
TRQDJGE128E078A563,SOYPTRN12A6310DBDE,0.557,2.461,0.649,2004,191.7122,0,Don't Wait Too Long,178.828,22050,4,103.356,ARVTBDO1187B98AA00,Madeleine Peyroux,0.548687039,2,Don't Wait Too Long,-10.895
TRVJXIJ128F9343EB0,SOXSEBK12AB01865E6,0.508,1.153,0.24,2007,293.43302,0.991,Mindstate,272.202,22050,4,92.052,ARKUAXS11F4C841DEB,Jazz Addixx,0.328194413,4,Oxygen Refreshed (Instrumentals),-11.511
TRASJNI128F92FDB29,SOBKGXQ12AB017E64E,0.518,0.31,0.448,2008,233.82159,0,Out From Under,229.547,22050,1,35.012,AR03BDP1187FB5B324,Britney Spears,0.616344502,3,Circus,-10.515
